date,season,league,gameType,home_team,away_team,home_score,away_score
2022-10-24,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Manisa BB,87,91
2022-10-25,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,ONVO Büyükçekmece,75,85
2022-10-26,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Petkim Spor,89,84
2022-10-27,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Pınar Karşıyaka,71,82
2022-10-28,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Tofaş,80,66
2022-10-29,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Türk Telekom,75,84
2022-10-30,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Yukatel Merkezefendi Basket,91,92
2022-10-31,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Anadolu Efes,62,73
2022-11-01,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,AYOS Konyaspor,90,77
2022-11-02,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Beşiktaş Emlakjet,86,83
2022-11-03,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Darüşşafaka Lassa,79,84
2022-11-04,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Fenerbahçe Beko,87,93
2022-11-05,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Frutti Extra Bursaspor,69,74
2022-11-06,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Galatasaray Nef,79,86
2022-11-07,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Gaziantep Basketbol,78,73
2022-11-08,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Manisa BB,89,85
2022-11-09,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,ONVO Büyükçekmece,92,77
2022-11-10,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Petkim Spor,71,61
2022-11-11,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Pınar Karşıyaka,78,73
2022-11-12,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Tofaş,89,84
2022-11-13,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Türk Telekom,72,77
2022-11-14,2022-23,Turkey BSL,Regular Season,Bahçeşehir Koleji,Yukatel Merkezefendi Basket,79,78
2022-11-15,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Anadolu Efes,86,99
2022-11-16,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,AYOS Konyaspor,82,90
2022-11-17,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Bahçeşehir Koleji,67,71
2022-11-18,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Darüşşafaka Lassa,98,84
2022-11-19,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Fenerbahçe Beko,72,81
2022-11-20,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Frutti Extra Bursaspor,93,87
2022-11-21,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Galatasaray Nef,85,78
2022-11-22,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Gaziantep Basketbol,107,74
2022-11-23,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Manisa BB,73,76
2022-11-24,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,ONVO Büyükçekmece,107,69
2022-11-25,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Petkim Spor,84,85
2022-11-26,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Pınar Karşıyaka,81,92
2022-11-27,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Tofaş,105,85
2022-11-28,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Türk Telekom,75,91
2022-11-29,2022-23,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Yukatel Merkezefendi Basket,70,59
2022-11-30,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Anadolu Efes,80,83
2022-12-01,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,AYOS Konyaspor,72,70
2022-12-02,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Bahçeşehir Koleji,76,69
2022-12-03,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Beşiktaş Emlakjet,100,93
2022-12-04,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Fenerbahçe Beko,73,79
2022-12-05,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Frutti Extra Bursaspor,98,92
2022-12-06,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Galatasaray Nef,68,66
2022-12-07,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Gaziantep Basketbol,78,74
2022-12-08,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Manisa BB,95,84
2022-12-09,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,ONVO Büyükçekmece,92,81
2022-12-10,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Petkim Spor,75,94
2022-12-11,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Pınar Karşıyaka,71,87
2022-12-12,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Tofaş,88,82
2022-12-13,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Türk Telekom,79,97
2022-12-14,2022-23,Turkey BSL,Regular Season,Darüşşafaka Lassa,Yukatel Merkezefendi Basket,93,80
2022-12-15,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Anadolu Efes,93,90
2022-12-16,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,AYOS Konyaspor,85,71
2022-12-17,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Bahçeşehir Koleji,78,72
2022-12-18,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Beşiktaş Emlakjet,95,80
2022-12-19,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Darüşşafaka Lassa,95,82
2022-12-20,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Galatasaray Nef,86,64
2022-12-21,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Gaziantep Basketbol,100,50
2022-12-22,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Manisa BB,92,78
2022-12-23,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,ONVO Büyükçekmece,82,69
2022-12-24,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Petkim Spor,101,96
2022-12-25,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Pınar Karşıyaka,100,88
2022-12-26,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Tofaş,82,68
2022-12-27,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Türk Telekom,75,82
2022-12-28,2022-23,Turkey BSL,Regular Season,Fenerbahçe Beko,Yukatel Merkezefendi Basket,79,72
2022-12-29,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Anadolu Efes,88,86
2022-12-30,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,AYOS Konyaspor,74,63
2022-12-31,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Bahçeşehir Koleji,81,87
2023-01-01,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Beşiktaş Emlakjet,88,74
2023-01-02,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Darüşşafaka Lassa,97,71
2023-01-03,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Fenerbahçe Beko,84,100
2023-01-04,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Galatasaray Nef,88,93
2023-01-05,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Gaziantep Basketbol,85,82
2023-01-06,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Manisa BB,96,85
2023-01-07,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,ONVO Büyükçekmece,91,103
2023-01-08,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Petkim Spor,92,85
2023-01-09,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Pınar Karşıyaka,106,99
2023-01-10,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Tofaş,77,92
2023-01-11,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Türk Telekom,79,63
2023-01-12,2022-23,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Yukatel Merkezefendi Basket,95,73
2023-01-13,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Anadolu Efes,70,80
2023-01-14,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,AYOS Konyaspor,100,88
2023-01-15,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Bahçeşehir Koleji,94,90
2023-01-16,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Beşiktaş Emlakjet,67,74
2023-01-17,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Darüşşafaka Lassa,71,65
2023-01-18,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Fenerbahçe Beko,91,97
2023-01-19,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Frutti Extra Bursaspor,91,80
2023-01-20,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Gaziantep Basketbol,77,54
2023-01-21,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Manisa BB,84,79
2023-01-22,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,ONVO Büyükçekmece,82,92
2023-01-23,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Petkim Spor,74,82
2023-01-24,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Pınar Karşıyaka,70,72
2023-01-25,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Tofaş,90,76
2023-01-26,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Türk Telekom,106,100
2023-01-27,2022-23,Turkey BSL,Regular Season,Galatasaray Nef,Yukatel Merkezefendi Basket,83,100
2023-01-28,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Anadolu Efes,82,106
2023-01-29,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,AYOS Konyaspor,85,81
2023-01-30,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Bahçeşehir Koleji,69,60
2023-01-31,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Beşiktaş Emlakjet,76,82
2023-02-01,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Darüşşafaka Lassa,95,99
2023-02-02,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Fenerbahçe Beko,68,76
2023-02-03,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Frutti Extra Bursaspor,50,69
2023-02-04,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Galatasaray Nef,96,78
2023-02-05,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Manisa BB,87,73
2023-02-06,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,ONVO Büyükçekmece,79,61
2023-02-07,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Petkim Spor,86,55
2023-02-08,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Pınar Karşıyaka,77,84
2023-02-09,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Tofaş,77,83
2023-02-10,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Türk Telekom,77,76
2023-02-11,2022-23,Turkey BSL,Regular Season,Gaziantep Basketbol,Yukatel Merkezefendi Basket,80,78
2023-02-12,2022-23,Turkey BSL,Regular Season,Manisa BB,Anadolu Efes,74,95
2023-02-13,2022-23,Turkey BSL,Regular Season,Manisa BB,AYOS Konyaspor,79,80
2023-02-14,2022-23,Turkey BSL,Regular Season,Manisa BB,Bahçeşehir Koleji,81,89
2023-02-15,2022-23,Turkey BSL,Regular Season,Manisa BB,Beşiktaş Emlakjet,73,66
2023-02-16,2022-23,Turkey BSL,Regular Season,Manisa BB,Darüşşafaka Lassa,73,92
2023-02-17,2022-23,Turkey BSL,Regular Season,Manisa BB,Fenerbahçe Beko,58,93
2023-02-18,2022-23,Turkey BSL,Regular Season,Manisa BB,Frutti Extra Bursaspor,82,87
2023-02-19,2022-23,Turkey BSL,Regular Season,Manisa BB,Galatasaray Nef,85,72
2023-02-20,2022-23,Turkey BSL,Regular Season,Manisa BB,Gaziantep Basketbol,69,65
2023-02-21,2022-23,Turkey BSL,Regular Season,Manisa BB,ONVO Büyükçekmece,87,74
2023-02-22,2022-23,Turkey BSL,Regular Season,Manisa BB,Petkim Spor,86,78
2023-02-23,2022-23,Turkey BSL,Regular Season,Manisa BB,Pınar Karşıyaka,80,76
2023-02-24,2022-23,Turkey BSL,Regular Season,Manisa BB,Tofaş,82,76
2023-02-25,2022-23,Turkey BSL,Regular Season,Manisa BB,Türk Telekom,50,77
2023-02-26,2022-23,Turkey BSL,Regular Season,Manisa BB,Yukatel Merkezefendi Basket,90,75
2023-02-27,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Anadolu Efes,83,76
2023-02-28,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,AYOS Konyaspor,92,77
2023-03-01,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Bahçeşehir Koleji,69,67
2023-03-02,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Beşiktaş Emlakjet,82,69
2023-03-03,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Darüşşafaka Lassa,70,83
2023-03-04,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Fenerbahçe Beko,80,85
2023-03-05,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Frutti Extra Bursaspor,85,87
2023-03-06,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Galatasaray Nef,63,67
2023-03-07,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Gaziantep Basketbol,71,68
2023-03-08,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Manisa BB,69,78
2023-03-09,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Petkim Spor,89,73
2023-03-10,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Pınar Karşıyaka,85,72
2023-03-11,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Tofaş,94,81
2023-03-12,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Türk Telekom,92,100
2023-03-13,2022-23,Turkey BSL,Regular Season,ONVO Büyükçekmece,Yukatel Merkezefendi Basket,89,81
2023-03-14,2022-23,Turkey BSL,Regular Season,Petkim Spor,Anadolu Efes,79,89
2023-03-15,2022-23,Turkey BSL,Regular Season,Petkim Spor,AYOS Konyaspor,96,85
2023-03-16,2022-23,Turkey BSL,Regular Season,Petkim Spor,Bahçeşehir Koleji,77,69
2023-03-17,2022-23,Turkey BSL,Regular Season,Petkim Spor,Beşiktaş Emlakjet,97,83
2023-03-18,2022-23,Turkey BSL,Regular Season,Petkim Spor,Darüşşafaka Lassa,85,88
2023-03-19,2022-23,Turkey BSL,Regular Season,Petkim Spor,Fenerbahçe Beko,71,76
2023-03-20,2022-23,Turkey BSL,Regular Season,Petkim Spor,Frutti Extra Bursaspor,80,72
2023-03-21,2022-23,Turkey BSL,Regular Season,Petkim Spor,Galatasaray Nef,66,84
2023-03-22,2022-23,Turkey BSL,Regular Season,Petkim Spor,Gaziantep Basketbol,80,79
2023-03-23,2022-23,Turkey BSL,Regular Season,Petkim Spor,Manisa BB,84,90
2023-03-24,2022-23,Turkey BSL,Regular Season,Petkim Spor,ONVO Büyükçekmece,79,75
2023-03-25,2022-23,Turkey BSL,Regular Season,Petkim Spor,Pınar Karşıyaka,90,85
2023-03-26,2022-23,Turkey BSL,Regular Season,Petkim Spor,Tofaş,85,95
2023-03-27,2022-23,Turkey BSL,Regular Season,Petkim Spor,Türk Telekom,70,89
2023-03-28,2022-23,Turkey BSL,Regular Season,Petkim Spor,Yukatel Merkezefendi Basket,94,87
2023-03-29,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Anadolu Efes,98,83
2023-03-30,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,AYOS Konyaspor,95,89
2023-03-31,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Bahçeşehir Koleji,86,82
2023-04-01,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Beşiktaş Emlakjet,94,90
2023-04-02,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Darüşşafaka Lassa,101,76
2023-04-03,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Fenerbahçe Beko,102,98
2023-04-04,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Frutti Extra Bursaspor,81,80
2023-04-05,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Galatasaray Nef,103,91
2023-04-06,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Gaziantep Basketbol,96,91
2023-04-07,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Manisa BB,79,76
2023-04-08,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,ONVO Büyükçekmece,104,102
2023-04-09,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Petkim Spor,96,75
2023-04-10,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Tofaş,72,83
2023-04-11,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Türk Telekom,77,85
2023-04-12,2022-23,Turkey BSL,Regular Season,Pınar Karşıyaka,Yukatel Merkezefendi Basket,92,76
2023-04-13,2022-23,Turkey BSL,Regular Season,Tofaş,Anadolu Efes,66,63
2023-04-14,2022-23,Turkey BSL,Regular Season,Tofaş,AYOS Konyaspor,79,76
2023-04-15,2022-23,Turkey BSL,Regular Season,Tofaş,Bahçeşehir Koleji,92,79
2023-04-16,2022-23,Turkey BSL,Regular Season,Tofaş,Beşiktaş Emlakjet,80,72
2023-04-17,2022-23,Turkey BSL,Regular Season,Tofaş,Darüşşafaka Lassa,94,93
2023-04-18,2022-23,Turkey BSL,Regular Season,Tofaş,Fenerbahçe Beko,94,89
2023-04-19,2022-23,Turkey BSL,Regular Season,Tofaş,Frutti Extra Bursaspor,82,83
2023-04-20,2022-23,Turkey BSL,Regular Season,Tofaş,Galatasaray Nef,81,83
2023-04-21,2022-23,Turkey BSL,Regular Season,Tofaş,Gaziantep Basketbol,78,88
2023-04-22,2022-23,Turkey BSL,Regular Season,Tofaş,Manisa BB,90,69
2023-04-23,2022-23,Turkey BSL,Regular Season,Tofaş,ONVO Büyükçekmece,92,53
2023-04-24,2022-23,Turkey BSL,Regular Season,Tofaş,Petkim Spor,78,65
2023-04-25,2022-23,Turkey BSL,Regular Season,Tofaş,Pınar Karşıyaka,81,86
2023-04-26,2022-23,Turkey BSL,Regular Season,Tofaş,Türk Telekom,91,94
2023-04-27,2022-23,Turkey BSL,Regular Season,Tofaş,Yukatel Merkezefendi Basket,90,79
2023-04-28,2022-23,Turkey BSL,Regular Season,Türk Telekom,Anadolu Efes,85,70
2023-04-29,2022-23,Turkey BSL,Regular Season,Türk Telekom,AYOS Konyaspor,99,93
2023-04-30,2022-23,Turkey BSL,Regular Season,Türk Telekom,Bahçeşehir Koleji,87,68
2023-05-01,2022-23,Turkey BSL,Regular Season,Türk Telekom,Beşiktaş Emlakjet,79,67
2023-05-02,2022-23,Turkey BSL,Regular Season,Türk Telekom,Darüşşafaka Lassa,90,87
2023-05-03,2022-23,Turkey BSL,Regular Season,Türk Telekom,Fenerbahçe Beko,83,72
2023-05-04,2022-23,Turkey BSL,Regular Season,Türk Telekom,Frutti Extra Bursaspor,84,63
2023-05-05,2022-23,Turkey BSL,Regular Season,Türk Telekom,Galatasaray Nef,106,91
2023-05-06,2022-23,Turkey BSL,Regular Season,Türk Telekom,Gaziantep Basketbol,90,75
2023-05-07,2022-23,Turkey BSL,Regular Season,Türk Telekom,Manisa BB,98,84
2023-05-08,2022-23,Turkey BSL,Regular Season,Türk Telekom,ONVO Büyükçekmece,82,66
2023-05-09,2022-23,Turkey BSL,Regular Season,Türk Telekom,Petkim Spor,115,66
2023-05-10,2022-23,Turkey BSL,Regular Season,Türk Telekom,Pınar Karşıyaka,92,83
2023-05-11,2022-23,Turkey BSL,Regular Season,Türk Telekom,Tofaş,89,77
2023-05-12,2022-23,Turkey BSL,Regular Season,Türk Telekom,Yukatel Merkezefendi Basket,82,71
2023-05-13,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Anadolu Efes,71,94
2023-05-14,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,AYOS Konyaspor,91,84
2023-05-15,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Bahçeşehir Koleji,80,76
2023-05-16,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Beşiktaş Emlakjet,75,74
2023-05-17,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Darüşşafaka Lassa,97,94
2023-05-18,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Fenerbahçe Beko,80,77
2023-05-19,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Frutti Extra Bursaspor,56,68
2023-05-20,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Galatasaray Nef,53,78
2023-05-21,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Gaziantep Basketbol,95,91
2023-05-22,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Manisa BB,95,79
2023-05-23,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,ONVO Büyükçekmece,77,76
2023-05-24,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Petkim Spor,70,79
2023-05-25,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Pınar Karşıyaka,101,109
2023-05-26,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Tofaş,88,95
2023-05-27,2022-23,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Türk Telekom,78,68
2023-10-01,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Bahçeşehir Koleji,91,82
2023-10-02,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Beşiktaş Emlakjet,90,75
2023-10-03,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Bursaspor İnfo Yatırım,90,98
2023-10-04,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Çağdaş Bodrumspor,87,79
2023-10-05,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Darüşşafaka Lassa,85,78
2023-10-06,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Fenerbahçe Beko,81,80
2023-10-07,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Galatasaray Ekmas,76,95
2023-10-08,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Manisa BB,99,79
2023-10-09,2023-24,Turkey BSL,Regular Season,Anadolu Efes,ONVO Büyükçekmece,89,78
2023-10-10,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Petkim Spor,98,73
2023-10-11,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Pınar Karşıyaka,101,85
2023-10-12,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Reeder Samsunspor,91,86
2023-10-13,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Tofaş,85,75
2023-10-14,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Türk Telekom,81,82
2023-10-15,2023-24,Turkey BSL,Regular Season,Anadolu Efes,Yukatel Merkezefendi Basket,83,77
2023-10-16,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Anadolu Efes,80,87
2023-10-17,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Beşiktaş Emlakjet,96,93
2023-10-18,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Bursaspor İnfo Yatırım,67,80
2023-10-19,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Çağdaş Bodrumspor,89,86
2023-10-20,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Darüşşafaka Lassa,86,93
2023-10-21,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Fenerbahçe Beko,105,110
2023-10-22,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Galatasaray Ekmas,90,89
2023-10-23,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Manisa BB,78,81
2023-10-24,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,ONVO Büyükçekmece,98,90
2023-10-25,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Petkim Spor,91,80
2023-10-26,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Pınar Karşıyaka,85,93
2023-10-27,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Reeder Samsunspor,98,69
2023-10-28,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Tofaş,85,90
2023-10-29,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Türk Telekom,90,92
2023-10-30,2023-24,Turkey BSL,Regular Season,Bahçeşehir Koleji,Yukatel Merkezefendi Basket,86,79
2023-10-31,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Anadolu Efes,85,77
2023-11-01,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Bahçeşehir Koleji,95,94
2023-11-02,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Bursaspor İnfo Yatırım,88,59
2023-11-03,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Çağdaş Bodrumspor,96,90
2023-11-04,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Darüşşafaka Lassa,88,72
2023-11-05,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Fenerbahçe Beko,68,64
2023-11-06,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Galatasaray Ekmas,76,77
2023-11-07,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Manisa BB,76,73
2023-11-08,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,ONVO Büyükçekmece,85,72
2023-11-09,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Petkim Spor,66,62
2023-11-10,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Pınar Karşıyaka,115,66
2023-11-11,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Reeder Samsunspor,111,55
2023-11-12,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Tofaş,69,54
2023-11-13,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Türk Telekom,77,66
2023-11-14,2023-24,Turkey BSL,Regular Season,Beşiktaş Emlakjet,Yukatel Merkezefendi Basket,79,58
2023-11-15,2023-24,Turkey BSL,Regular Season,Bursaspor İnfo Yatırım,Anadolu Efes,73,83
2023-11-16,2023-24,Turkey BSL,Regular Season,Bursaspor İnfo Yatırım,Bahçeşehir Koleji,104,91
2023-11-17,2023-24,Turkey BSL,Regular Season,Bursaspor İnfo Yatırım,Beşiktaş Emlakjet,82,76
2023-11-18,2023-24,Turkey BSL,Regular Season,Bursaspor İnfo Yatırım,Çağdaş Bodrumspor,83,69
