date,season,league,gameType,home_team,away_team,home_score,away_score
2022-06-02,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Niners Chemnitz,77,68
2022-06-03,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Crailsheim Merlins,100,90
2022-06-04,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Giessen 46ers,88,71
2022-06-04,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Skyliners Frankfurt,80,88
2022-06-05,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,BG Göttingen,86,88
2022-06-06,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Hamburg Towers,78,74
2022-06-07,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,MLP Academics Heidelberg,90,74
2022-06-08,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Riesen Ludwigsburg,78,66
2022-06-09,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Mitteldeutscher BC,83,82
2022-06-10,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Bayern Munich,65,77
2022-06-11,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Baskets Oldenburg,86,78
2022-06-12,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,s.Oliver Würzburg,92,86
2022-06-12,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Brose Bamberg,90,89
2022-06-13,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Medi Bayreuth,80,88
2022-06-14,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Alba Berlin,70,82
2022-06-15,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Telekom Baskets Bonn,93,90
2022-06-16,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Basketball Löwen Braunschweig,86,87
2022-06-17,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Niners Chemnitz,81,71
2022-06-18,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Crailsheim Merlins,91,74
2022-06-19,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Skyliners Frankfurt,78,83
2022-06-20,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Giessen 46ers,82,69
2022-06-20,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,BG Göttingen,79,86
2022-06-21,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Hamburg Towers,88,100
2022-06-22,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,MLP Academics Heidelberg,97,77
2022-06-23,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Riesen Ludwigsburg,92,86
2022-06-24,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Mitteldeutscher BC,92,86
2022-06-25,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Bayern Munich,90,70
2022-06-26,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,Baskets Oldenburg,90,88
2022-06-27,2021-22,Germany BBL,Regular Season,s.Oliver Würzburg,ratiopharm Ulm,76,88
2022-10-01,2022-23,Germany BBL,Regular Season,Brose Bamberg,Medi Bayreuth,120,106
2022-10-01,2022-23,Germany BBL,Regular Season,Brose Bamberg,Alba Berlin,80,90
2022-10-02,2022-23,Germany BBL,Regular Season,Brose Bamberg,Telekom Baskets Bonn,75,102
2022-10-03,2022-23,Germany BBL,Regular Season,Brose Bamberg,Basketball Löwen Braunschweig,83,92
2022-10-04,2022-23,Germany BBL,Regular Season,Brose Bamberg,Niners Chemnitz,96,83
2022-10-05,2022-23,Germany BBL,Regular Season,Brose Bamberg,Crailsheim Merlins,82,84
2022-10-06,2022-23,Germany BBL,Regular Season,Brose Bamberg,Skyliners Frankfurt,100,83
2022-10-07,2022-23,Germany BBL,Regular Season,Brose Bamberg,BG Göttingen,95,92
2022-10-08,2022-23,Germany BBL,Regular Season,Brose Bamberg,Hamburg Towers,66,76
2022-10-08,2022-23,Germany BBL,Regular Season,Brose Bamberg,MLP Academics Heidelberg,101,74
2022-10-09,2022-23,Germany BBL,Regular Season,Brose Bamberg,Riesen Ludwigsburg,81,73
2022-10-10,2022-23,Germany BBL,Regular Season,Brose Bamberg,Mitteldeutscher BC,90,98
2022-10-11,2022-23,Germany BBL,Regular Season,Brose Bamberg,Bayern Munich,87,94
2022-10-12,2022-23,Germany BBL,Regular Season,Brose Bamberg,Baskets Oldenburg,89,78
2022-10-13,2022-23,Germany BBL,Regular Season,Brose Bamberg,Rostock Seawolves,88,94
2022-10-14,2022-23,Germany BBL,Regular Season,Brose Bamberg,Ratiopharm Ulm,97,77
2022-10-15,2022-23,Germany BBL,Regular Season,Brose Bamberg,s.Oliver Würzburg,99,106
2022-10-16,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Alba Berlin,72,83
2022-10-16,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Brose Bamberg,92,86
2022-10-17,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Telekom Baskets Bonn,71,94
2022-10-18,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Basketball Löwen Braunschweig,76,77
2022-10-19,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Niners Chemnitz,86,102
2022-10-20,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Crailsheim Merlins,99,77
2022-10-21,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Skyliners Frankfurt,83,82
2022-10-22,2022-23,Germany BBL,Regular Season,Medi Bayreuth,BG Göttingen,73,95
2022-10-23,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Hamburg Towers,79,95
2022-10-24,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Riesen Ludwigsburg,94,108
2022-10-24,2022-23,Germany BBL,Regular Season,Medi Bayreuth,MLP Academics Heidelberg,96,102
2022-10-25,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Mitteldeutscher BC,95,84
2022-10-26,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Bayern Munich,79,80
2022-10-27,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Baskets Oldenburg,85,75
2022-10-28,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Rostock Seawolves,83,92
2022-10-29,2022-23,Germany BBL,Regular Season,Medi Bayreuth,Ratiopharm Ulm,64,80
2022-10-30,2022-23,Germany BBL,Regular Season,Medi Bayreuth,s.Oliver Würzburg,83,99
2022-10-31,2022-23,Germany BBL,Regular Season,Alba Berlin,Medi Bayreuth,91,83
2022-10-31,2022-23,Germany BBL,Regular Season,Alba Berlin,Brose Bamberg,84,67
2022-11-01,2022-23,Germany BBL,Regular Season,Alba Berlin,Telekom Baskets Bonn,81,76
2022-11-02,2022-23,Germany BBL,Regular Season,Alba Berlin,Basketball Löwen Braunschweig,85,78
2022-11-03,2022-23,Germany BBL,Regular Season,Alba Berlin,Niners Chemnitz,101,91
2022-11-04,2022-23,Germany BBL,Regular Season,Alba Berlin,Crailsheim Merlins,100,77
2022-11-05,2022-23,Germany BBL,Regular Season,Alba Berlin,Skyliners Frankfurt,99,74
2022-11-06,2022-23,Germany BBL,Regular Season,Alba Berlin,BG Göttingen,91,78
2022-11-07,2022-23,Germany BBL,Regular Season,Alba Berlin,Hamburg Towers,81,78
2022-11-08,2022-23,Germany BBL,Regular Season,Alba Berlin,Riesen Ludwigsburg,99,91
2022-11-08,2022-23,Germany BBL,Regular Season,Alba Berlin,MLP Academics Heidelberg,78,70
2022-11-09,2022-23,Germany BBL,Regular Season,Alba Berlin,Mitteldeutscher BC,86,60
2022-11-10,2022-23,Germany BBL,Regular Season,Alba Berlin,Bayern Munich,71,76
2022-11-11,2022-23,Germany BBL,Regular Season,Alba Berlin,Baskets Oldenburg,89,81
2022-11-12,2022-23,Germany BBL,Regular Season,Alba Berlin,Rostock Seawolves,104,79
2022-11-13,2022-23,Germany BBL,Regular Season,Alba Berlin,Ratiopharm Ulm,91,79
2022-11-14,2022-23,Germany BBL,Regular Season,Alba Berlin,s.Oliver Würzburg,76,47
2022-11-15,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Brose Bamberg,84,76
2022-11-16,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Medi Bayreuth,86,42
2022-11-16,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Alba Berlin,84,77
2022-11-17,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Basketball Löwen Braunschweig,89,78
2022-11-18,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Niners Chemnitz,80,73
2022-11-19,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Crailsheim Merlins,101,83
2022-11-20,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Skyliners Frankfurt,89,66
2022-11-21,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,BG Göttingen,94,85
2022-11-22,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Hamburg Towers,76,66
2022-11-23,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,MLP Academics Heidelberg,98,65
2022-11-24,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Riesen Ludwigsburg,91,75
2022-11-24,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Mitteldeutscher BC,91,57
2022-11-25,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Bayern Munich,78,68
2022-11-26,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Baskets Oldenburg,108,79
2022-11-27,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Rostock Seawolves,99,71
2022-11-28,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,Ratiopharm Ulm,85,83
2022-11-29,2022-23,Germany BBL,Regular Season,Telekom Baskets Bonn,s.Oliver Würzburg,94,73
2022-11-30,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Brose Bamberg,83,85
2022-12-01,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Medi Bayreuth,101,89
2022-12-01,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Alba Berlin,90,95
2022-12-02,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Telekom Baskets Bonn,72,79
2022-12-03,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Niners Chemnitz,78,71
2022-12-04,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Crailsheim Merlins,91,101
2022-12-05,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Skyliners Frankfurt,86,71
2022-12-06,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,BG Göttingen,64,78
2022-12-07,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Hamburg Towers,88,78
2022-12-08,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,MLP Academics Heidelberg,89,82
2022-12-09,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Mitteldeutscher BC,73,89
2022-12-09,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Riesen Ludwigsburg,66,80
2022-12-10,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Bayern Munich,63,74
2022-12-11,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Baskets Oldenburg,76,84
2022-12-12,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Rostock Seawolves,71,87
2022-12-13,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Ratiopharm Ulm,84,67
2022-12-14,2022-23,Germany BBL,Regular Season,Basketball Löwen Braunschweig,s.Oliver Würzburg,82,89
2022-12-15,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Brose Bamberg,75,88
2022-12-16,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Medi Bayreuth,84,77
2022-12-17,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Alba Berlin,70,76
2022-12-17,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Telekom Baskets Bonn,79,81
2022-12-18,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Basketball Löwen Braunschweig,73,83
2022-12-19,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Crailsheim Merlins,106,94
2022-12-20,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Skyliners Frankfurt,89,76
2022-12-21,2022-23,Germany BBL,Regular Season,Niners Chemnitz,BG Göttingen,86,87
2022-12-22,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Hamburg Towers,87,80
2022-12-23,2022-23,Germany BBL,Regular Season,Niners Chemnitz,MLP Academics Heidelberg,87,78
2022-12-24,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Riesen Ludwigsburg,89,90
2022-12-24,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Mitteldeutscher BC,98,89
2022-12-25,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Bayern Munich,58,79
2022-12-26,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Baskets Oldenburg,89,91
2022-12-27,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Rostock Seawolves,69,71
2022-12-28,2022-23,Germany BBL,Regular Season,Niners Chemnitz,Ratiopharm Ulm,92,86
2022-12-29,2022-23,Germany BBL,Regular Season,Niners Chemnitz,s.Oliver Würzburg,81,86
2022-12-30,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Brose Bamberg,101,92
2022-12-31,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Medi Bayreuth,78,73
2023-01-01,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Telekom Baskets Bonn,83,99
2023-01-01,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Alba Berlin,85,91
2023-01-02,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Basketball Löwen Braunschweig,93,88
2023-01-03,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Niners Chemnitz,79,82
2023-01-04,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Skyliners Frankfurt,84,83
2023-01-05,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,BG Göttingen,77,81
2023-01-06,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Hamburg Towers,92,84
2023-01-07,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,MLP Academics Heidelberg,102,93
2023-01-08,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Riesen Ludwigsburg,106,87
2023-01-09,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Mitteldeutscher BC,119,102
2023-01-09,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Bayern Munich,69,78
2023-01-10,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Baskets Oldenburg,82,95
2023-01-11,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Rostock Seawolves,91,103
2023-01-12,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,Ratiopharm Ulm,76,68
2023-01-13,2022-23,Germany BBL,Regular Season,Crailsheim Merlins,s.Oliver Würzburg,85,86
2023-01-14,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Brose Bamberg,83,100
2023-01-15,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Medi Bayreuth,107,113
2023-01-16,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Alba Berlin,61,79
2023-01-17,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Basketball Löwen Braunschweig,59,61
2023-01-17,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Telekom Baskets Bonn,61,88
2023-01-18,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Niners Chemnitz,89,84
2023-01-19,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Crailsheim Merlins,72,88
2023-01-20,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,BG Göttingen,78,75
2023-01-21,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Hamburg Towers,97,93
2023-01-22,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,MLP Academics Heidelberg,82,94
2023-01-23,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Riesen Ludwigsburg,92,80
2023-01-24,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Bayern Munich,74,83
2023-01-24,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Mitteldeutscher BC,71,65
2023-01-25,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Baskets Oldenburg,70,77
2023-01-26,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Rostock Seawolves,101,83
2023-01-27,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,Ratiopharm Ulm,82,97
2023-01-28,2022-23,Germany BBL,Regular Season,Skyliners Frankfurt,s.Oliver Würzburg,86,77
2023-01-29,2022-23,Germany BBL,Regular Season,BG Göttingen,Brose Bamberg,95,79
2023-01-30,2022-23,Germany BBL,Regular Season,BG Göttingen,Medi Bayreuth,100,89
2023-01-31,2022-23,Germany BBL,Regular Season,BG Göttingen,Alba Berlin,96,95
2023-02-01,2022-23,Germany BBL,Regular Season,BG Göttingen,Telekom Baskets Bonn,60,95
2023-02-01,2022-23,Germany BBL,Regular Season,BG Göttingen,Basketball Löwen Braunschweig,80,79
2023-02-02,2022-23,Germany BBL,Regular Season,BG Göttingen,Niners Chemnitz,68,81
2023-02-03,2022-23,Germany BBL,Regular Season,BG Göttingen,Crailsheim Merlins,92,79
2023-02-04,2022-23,Germany BBL,Regular Season,BG Göttingen,Skyliners Frankfurt,82,88
2023-02-05,2022-23,Germany BBL,Regular Season,BG Göttingen,Hamburg Towers,71,98
2023-02-06,2022-23,Germany BBL,Regular Season,BG Göttingen,MLP Academics Heidelberg,87,81
2023-02-07,2022-23,Germany BBL,Regular Season,BG Göttingen,Riesen Ludwigsburg,87,80
2023-02-08,2022-23,Germany BBL,Regular Season,BG Göttingen,Mitteldeutscher BC,96,93
2023-02-09,2022-23,Germany BBL,Regular Season,BG Göttingen,Baskets Oldenburg,106,97
2023-02-09,2022-23,Germany BBL,Regular Season,BG Göttingen,Bayern Munich,83,75
2023-02-10,2022-23,Germany BBL,Regular Season,BG Göttingen,Rostock Seawolves,92,95
2023-02-11,2022-23,Germany BBL,Regular Season,BG Göttingen,Ratiopharm Ulm,101,108
2023-02-12,2022-23,Germany BBL,Regular Season,BG Göttingen,s.Oliver Würzburg,82,74
2023-02-13,2022-23,Germany BBL,Regular Season,Hamburg Towers,Brose Bamberg,83,88
2023-02-14,2022-23,Germany BBL,Regular Season,Hamburg Towers,Medi Bayreuth,86,74
2023-02-15,2022-23,Germany BBL,Regular Season,Hamburg Towers,Alba Berlin,63,83
2023-02-16,2022-23,Germany BBL,Regular Season,Hamburg Towers,Telekom Baskets Bonn,72,101
2023-02-16,2022-23,Germany BBL,Regular Season,Hamburg Towers,Basketball Löwen Braunschweig,83,92
2023-02-17,2022-23,Germany BBL,Regular Season,Hamburg Towers,Niners Chemnitz,81,104
2023-02-18,2022-23,Germany BBL,Regular Season,Hamburg Towers,Crailsheim Merlins,77,66
2023-02-19,2022-23,Germany BBL,Regular Season,Hamburg Towers,Skyliners Frankfurt,84,70
2023-02-20,2022-23,Germany BBL,Regular Season,Hamburg Towers,BG Göttingen,82,91
2023-02-21,2022-23,Germany BBL,Regular Season,Hamburg Towers,MLP Academics Heidelberg,90,86
2023-02-22,2022-23,Germany BBL,Regular Season,Hamburg Towers,Riesen Ludwigsburg,77,83
2023-02-23,2022-23,Germany BBL,Regular Season,Hamburg Towers,Mitteldeutscher BC,91,74
2023-02-24,2022-23,Germany BBL,Regular Season,Hamburg Towers,Bayern Munich,81,78
2023-02-24,2022-23,Germany BBL,Regular Season,Hamburg Towers,Baskets Oldenburg,95,96
2023-02-25,2022-23,Germany BBL,Regular Season,Hamburg Towers,Rostock Seawolves,81,91
2023-02-26,2022-23,Germany BBL,Regular Season,Hamburg Towers,Ratiopharm Ulm,65,80
2023-02-27,2022-23,Germany BBL,Regular Season,Hamburg Towers,s.Oliver Würzburg,96,73
2023-02-28,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Brose Bamberg,109,100
2023-03-01,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Medi Bayreuth,107,101
2023-03-02,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Alba Berlin,68,94
2023-03-03,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Telekom Baskets Bonn,74,91
2023-03-04,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Basketball Löwen Braunschweig,95,79
2023-03-04,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Niners Chemnitz,74,81
2023-03-05,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Crailsheim Merlins,93,82
2023-03-06,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Skyliners Frankfurt,93,90
2023-03-07,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,BG Göttingen,84,74
2023-03-08,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Hamburg Towers,83,87
2023-03-09,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Riesen Ludwigsburg,86,100
2023-03-10,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Mitteldeutscher BC,109,91
2023-03-11,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Bayern Munich,83,87
2023-03-12,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Rostock Seawolves,78,75
2023-03-12,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Baskets Oldenburg,102,94
2023-03-13,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,Ratiopharm Ulm,96,106
2023-03-14,2022-23,Germany BBL,Regular Season,MLP Academics Heidelberg,s.Oliver Würzburg,93,82
2023-03-15,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Brose Bamberg,92,78
2023-03-16,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Medi Bayreuth,102,93
2023-03-17,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Alba Berlin,77,83
2023-03-18,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Telekom Baskets Bonn,84,80
2023-03-19,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Basketball Löwen Braunschweig,93,92
2023-03-19,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Niners Chemnitz,86,79
2023-03-20,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Crailsheim Merlins,82,77
2023-03-21,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Skyliners Frankfurt,96,81
2023-03-22,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,BG Göttingen,90,76
2023-03-23,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Hamburg Towers,103,92
2023-03-24,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,MLP Academics Heidelberg,111,87
2023-03-25,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Mitteldeutscher BC,104,100
2023-03-26,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Bayern Munich,96,68
2023-03-27,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Rostock Seawolves,95,102
2023-03-27,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Baskets Oldenburg,71,75
2023-03-28,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,Ratiopharm Ulm,87,84
2023-03-29,2022-23,Germany BBL,Regular Season,Riesen Ludwigsburg,s.Oliver Würzburg,81,78
2023-03-30,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Brose Bamberg,95,99
2023-03-31,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Medi Bayreuth,96,83
2023-04-01,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Alba Berlin,77,87
2023-04-02,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Telekom Baskets Bonn,74,91
2023-04-03,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Basketball Löwen Braunschweig,63,59
2023-04-04,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Crailsheim Merlins,79,69
2023-04-04,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Niners Chemnitz,72,76
2023-04-05,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Skyliners Frankfurt,77,79
2023-04-06,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,BG Göttingen,82,93
2023-04-07,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Hamburg Towers,123,80
2023-04-08,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,MLP Academics Heidelberg,92,85
2023-04-09,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Riesen Ludwigsburg,69,66
2023-04-10,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Bayern Munich,69,82
2023-04-11,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Rostock Seawolves,102,78
2023-04-11,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Baskets Oldenburg,74,102
2023-04-12,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,Ratiopharm Ulm,87,91
2023-04-13,2022-23,Germany BBL,Regular Season,Mitteldeutscher BC,s.Oliver Würzburg,98,83
2023-04-14,2022-23,Germany BBL,Regular Season,Bayern Munich,Brose Bamberg,73,72
2023-04-15,2022-23,Germany BBL,Regular Season,Bayern Munich,Medi Bayreuth,81,68
2023-04-16,2022-23,Germany BBL,Regular Season,Bayern Munich,Alba Berlin,79,80
2023-04-17,2022-23,Germany BBL,Regular Season,Bayern Munich,Telekom Baskets Bonn,73,77
2023-04-18,2022-23,Germany BBL,Regular Season,Bayern Munich,Basketball Löwen Braunschweig,97,78
2023-04-19,2022-23,Germany BBL,Regular Season,Bayern Munich,Niners Chemnitz,88,74
2023-04-19,2022-23,Germany BBL,Regular Season,Bayern Munich,Crailsheim Merlins,88,77
2023-04-20,2022-23,Germany BBL,Regular Season,Bayern Munich,Skyliners Frankfurt,95,89
2023-04-21,2022-23,Germany BBL,Regular Season,Bayern Munich,BG Göttingen,105,74
2023-04-22,2022-23,Germany BBL,Regular Season,Bayern Munich,Hamburg Towers,70,89
2023-04-23,2022-23,Germany BBL,Regular Season,Bayern Munich,MLP Academics Heidelberg,78,89
2023-04-24,2022-23,Germany BBL,Regular Season,Bayern Munich,Riesen Ludwigsburg,89,72
2023-04-25,2022-23,Germany BBL,Regular Season,Bayern Munich,Mitteldeutscher BC,87,66
2023-04-26,2022-23,Germany BBL,Regular Season,Bayern Munich,Baskets Oldenburg,81,77
2023-04-27,2022-23,Germany BBL,Regular Season,Bayern Munich,Rostock Seawolves,108,76
2023-04-27,2022-23,Germany BBL,Regular Season,Bayern Munich,Ratiopharm Ulm,87,80
2023-04-28,2022-23,Germany BBL,Regular Season,Bayern Munich,s.Oliver Würzburg,83,73
2023-04-29,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Brose Bamberg,104,95
2023-04-30,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Medi Bayreuth,76,72
2023-05-01,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Alba Berlin,81,89
2023-05-02,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Telekom Baskets Bonn,76,87
2023-05-03,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Basketball Löwen Braunschweig,83,73
2023-05-04,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Niners Chemnitz,83,81
2023-05-05,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Crailsheim Merlins,94,86
2023-05-05,2022-23,Germany BBL,Regular Season,Baskets Oldenburg,Skyliners Frankfurt,87,79
